CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-10748,Male,0,Yes,No,13,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.97,340.88,No
CUST-10749,Female,0,Yes,No,3,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,81.64,225.02,Yes
CUST-10750,Female,0,No,Yes,2,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.59,197.43,Yes
CUST-10751,Male,0,Yes,Yes,16,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.1,1494.31,Yes
CUST-10752,Female,1,Yes,No,6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.2,107.29,Yes
CUST-10753,Female,0,Yes,No,45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.89,1144.49,No
CUST-10754,Female,0,Yes,No,71,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,68.76,4849.61,No
CUST-10755,Female,0,Yes,No,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.59,152.11,Yes
CUST-10756,Female,0,No,No,56,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.19,1318.11,No
CUST-10757,Male,0,Yes,Yes,71,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),93.96,6650.35,No
CUST-10758,Male,0,No,Yes,32,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.64,652.68,No
CUST-10759,Male,0,No,Yes,49,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),86.7,4261.99,No
CUST-10760,Female,0,Yes,Yes,13,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.22,1265.76,Yes
CUST-10761,Female,0,Yes,No,30,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),60.4,1846.8,Yes
CUST-10762,Male,1,Yes,Yes,25,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,87.42,2203.79,Yes
CUST-10763,Female,0,No,Yes,60,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.97,4168.3,No
CUST-10764,Male,0,No,No,59,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.49,1382.4,No
CUST-10765,Male,0,Yes,No,28,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.5,528.39,No
CUST-10766,Male,0,No,Yes,58,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.25,4522.91,No
CUST-10767,Female,1,No,Yes,20,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,84.53,1712.43,Yes
CUST-10768,Female,0,Yes,No,34,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.34,2709.85,Yes
CUST-10769,Male,0,Yes,No,5,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),58.55,307.11,Yes
CUST-10770,Male,1,No,No,60,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),78.85,4724.7,No
CUST-10771,Male,0,No,No,43,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.3,2959.52,No
CUST-10772,Male,1,No,No,57,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,74.11,4248.62,No
CUST-10773,Female,0,No,No,57,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),63.22,3638.75,No
CUST-10774,Female,0,No,No,54,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,98.91,5361.8,No
CUST-10775,Male,0,Yes,No,45,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,79.73,3605.67,Yes
CUST-10776,Male,0,No,Yes,37,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.5,685.75,No
CUST-10777,Female,1,No,No,48,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),71.04,3395.75,No
CUST-10778,Female,0,No,No,54,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.95,3900.13,No
CUST-10779,Male,0,Yes,Yes,48,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),91.17,4363.62,No
CUST-10780,Male,0,Yes,No,6,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,99.8,618.84,Yes
CUST-10781,Male,0,Yes,Yes,34,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.1,2762.84,No
CUST-10782,Female,0,Yes,No,63,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),89.05,5580.61,No
CUST-10783,Female,1,Yes,No,48,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,85.55,4107.52,No
CUST-10784,Female,0,No,No,23,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,78.7,1785.24,Yes
CUST-10785,Male,0,No,No,13,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.88,1088.63,No
CUST-10786,Male,0,Yes,Yes,47,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.74,4455.47,No
CUST-10787,Female,0,No,No,44,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.07,3100.11,No
CUST-10788,Female,0,Yes,No,32,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.54,2201.49,No
CUST-10789,Male,0,Yes,No,26,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.29,2086.97,No
CUST-10790,Female,1,Yes,No,53,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,72.5,3853.98,No
CUST-10791,Female,0,Yes,No,14,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.66,301.22,No
CUST-10792,Male,0,Yes,No,52,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),58.47,3036.54,No
CUST-10793,Female,0,Yes,Yes,36,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,72.3,2576.9,No
CUST-10794,Male,1,Yes,No,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.36,162.7,Yes
CUST-10795,Male,0,No,No,40,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),110.04,4393.1,No
CUST-10796,Male,0,Yes,No,22,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.63,2332.32,Yes
CUST-10797,Male,0,No,Yes,16,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,89.45,1402.72,Yes
CUST-10798,Male,0,No,Yes,60,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,77.32,4640.15,No
CUST-10799,Male,0,No,No,60,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.73,4330.76,No
CUST-10800,Male,0,No,No,10,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,81.55,842.76,No
CUST-10801,Female,0,Yes,No,25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.37,533.05,No
CUST-10802,Male,0,Yes,No,31,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),65.38,2037.8,No
CUST-10803,Male,1,No,No,21,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,72.72,1545.92,Yes
CUST-10804,Female,1,Yes,No,33,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,105.83,3491.62,No
CUST-10805,Female,0,No,Yes,31,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,67.71,2107.42,No
CUST-10806,Female,0,No,No,21,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.68,2090.7,Yes
CUST-10807,Male,0,No,Yes,36,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.5,655.06,No
CUST-10808,Female,0,No,No,65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.5,1207.64,No
CUST-10809,Male,0,No,No,4,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),103.99,449.98,Yes
CUST-10810,Male,0,No,No,68,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,57.04,3884.3,No
CUST-10811,Male,0,Yes,No,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.71,92.5,No
CUST-10812,Male,0,No,No,9,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,95.48,874.87,No
CUST-10813,Female,0,Yes,No,30,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,80.0,2406.45,No
CUST-10814,Female,0,Yes,Yes,45,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,97.84,4398.4,No
CUST-10815,Male,0,No,No,4,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.75,366.62,Yes
CUST-10816,Male,0,Yes,Yes,69,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,70.75,4867.1,No
CUST-10817,Male,0,Yes,No,23,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.12,1866.29,Yes
CUST-10818,Female,0,Yes,Yes,16,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.5,321.2,No
CUST-10819,Male,0,No,Yes,22,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,78.61,1728.47,No
CUST-10820,Male,0,Yes,No,72,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,93.7,6733.16,No
CUST-10821,Female,0,No,No,48,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.23,3509.73,No
CUST-10822,Female,0,Yes,No,62,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.72,6168.61,Yes
CUST-10823,Male,1,No,Yes,60,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.09,4499.51,No
CUST-10824,Female,1,No,No,5,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,78.56,352.61,No
CUST-10825,Female,1,Yes,Yes,7,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,83.51,612.08,Yes
CUST-10826,Male,0,Yes,No,51,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.61,920.4,No
CUST-10827,Female,0,Yes,No,65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.29,1393.6,No
CUST-10828,Male,1,No,No,9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.5,172.58,No
CUST-10829,Female,0,No,No,45,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,67.26,3025.14,No
CUST-10830,Male,0,No,No,47,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),90.79,4256.29,No
CUST-10831,Male,0,Yes,No,67,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,79.25,5318.56,Yes
CUST-10832,Male,0,No,No,24,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.25,2464.85,Yes
CUST-10833,Female,1,No,No,10,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.5,179.94,No
CUST-10834,Male,0,No,No,48,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Mailed check,79.9,3802.09,No
CUST-10835,Female,0,No,Yes,35,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),88.66,3066.87,Yes
CUST-10836,Male,0,Yes,No,54,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,77.28,4169.35,No
CUST-10837,Male,0,Yes,No,71,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.88,1544.35,No
CUST-10838,Female,0,No,No,16,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,75.85,1210.18,No
CUST-10839,Male,0,No,Yes,53,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),69.85,3707.77,No
CUST-10840,Male,0,No,Yes,40,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.86,744.73,No
CUST-10841,Female,1,Yes,No,20,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,99.15,2038.2,Yes
CUST-10842,Male,0,Yes,No,69,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),72.89,5037.06,No
CUST-10843,Male,0,Yes,Yes,45,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),92.33,4172.89,No
CUST-10844,Male,0,Yes,No,6,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),72.83,433.85,No
CUST-10845,Male,0,No,No,69,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,109.71,7567.0,No
CUST-10846,Female,0,No,No,49,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.21,3820.41,No
CUST-10847,Female,0,Yes,Yes,39,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.56,725.35,No
CUST-10848,Male,0,Yes,Yes,2,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.28,184.08,Yes
CUST-10849,Female,0,Yes,No,39,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,83.39,3220.08,Yes
CUST-10850,Male,1,Yes,Yes,21,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),62.57,1301.57,Yes
CUST-10851,Female,0,No,Yes,40,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,77.01,3061.47,No
CUST-10852,Male,0,No,No,54,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.76,3754.65,Yes
CUST-10853,Male,0,Yes,No,12,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),76.38,909.83,No
CUST-10854,Male,0,No,Yes,37,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.4,3339.02,No
CUST-10855,Male,0,No,Yes,38,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,91.26,3484.13,No
CUST-10856,Male,1,No,Yes,15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.2,393.46,No
CUST-10857,Male,1,Yes,Yes,7,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,92.92,649.87,No
CUST-10858,Female,0,No,No,50,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,62.08,3143.7,No
CUST-10859,Male,1,Yes,No,65,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.83,5829.62,No
CUST-10860,Female,0,Yes,No,67,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.99,6648.98,No
CUST-10861,Male,0,Yes,No,44,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,74.83,3302.63,No
CUST-10862,Female,0,Yes,No,31,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),73.12,2262.37,No
CUST-10863,Female,1,Yes,Yes,43,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,87.37,3754.31,No
CUST-10864,Female,0,Yes,No,48,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.54,1217.1,No
CUST-10865,Male,0,Yes,No,61,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.12,4780.49,Yes
CUST-10866,Male,0,No,No,10,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),92.18,946.78,Yes
CUST-10867,Female,0,No,Yes,29,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.48,2363.65,Yes
CUST-10868,Male,0,Yes,No,48,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),85.52,4067.61,No
CUST-10869,Female,1,No,No,62,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,72.18,4486.08,No
CUST-10870,Male,0,No,No,13,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),86.09,1115.59,Yes
CUST-10871,Female,0,No,Yes,44,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.59,1104.86,No
CUST-10872,Female,1,Yes,No,47,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,962.66,No
CUST-10873,Male,0,No,No,64,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.23,4807.76,No
CUST-10874,Female,1,No,No,53,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),96.83,5110.06,No
CUST-10875,Male,0,No,No,44,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,70.29,3088.34,No
CUST-10876,Female,0,Yes,Yes,28,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.8,2346.62,No
CUST-10877,Female,0,Yes,Yes,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.6,40.04,No
CUST-10878,Male,1,No,No,57,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.94,1137.09,No
CUST-10879,Male,0,Yes,No,57,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.46,4481.15,No
CUST-10880,Male,0,Yes,Yes,34,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,69.23,2358.53,No
CUST-10881,Female,0,Yes,No,58,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,56.96,3298.07,No
CUST-10882,Male,0,No,No,52,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),103.46,5383.82,No
CUST-10883,Female,0,No,Yes,29,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.12,585.16,No
CUST-10884,Female,0,Yes,No,35,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,73.54,2530.95,No
CUST-10885,Male,1,No,No,48,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.66,5034.26,Yes
CUST-10886,Male,0,Yes,No,33,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,74.38,2455.44,No
CUST-10887,Female,0,No,No,9,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),67.65,619.68,No
CUST-10888,Female,0,No,No,48,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,88.71,4257.7,Yes
CUST-10889,Male,1,No,Yes,67,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.5,1232.48,No
CUST-10890,Male,0,No,No,36,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,75.29,2691.37,No
CUST-10891,Male,0,Yes,Yes,71,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,64.47,4580.59,No
CUST-10892,Male,0,No,No,44,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,56.29,2479.9,No
CUST-10893,Male,0,Yes,Yes,60,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.45,6054.0,Yes
CUST-10894,Female,0,No,No,63,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,76.8,4828.74,No
CUST-10895,Female,0,No,No,5,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.89,475.98,Yes
CUST-10896,Female,0,No,No,40,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.78,4087.09,Yes
CUST-10897,Female,0,Yes,Yes,19,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,89.83,1691.38,No
CUST-10898,Male,0,No,No,47,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,74.65,3480.88,No
CUST-10899,Male,0,Yes,No,65,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.31,3810.44,No
CUST-10900,Male,0,Yes,No,67,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),88.49,5938.01,No
CUST-10901,Female,0,No,Yes,18,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),95.79,1740.63,Yes
CUST-10902,Female,0,Yes,No,50,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.23,964.47,No
CUST-10903,Male,0,No,No,30,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.41,2151.85,No
CUST-10904,Male,0,Yes,Yes,66,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.5,6834.6,No
CUST-10905,Female,0,Yes,No,5,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,60.82,317.13,No
CUST-10906,Female,0,No,No,42,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.11,842.1,No
